"Branch","Location","Accounting Document No","Document No","Posting Date","Created Date","Created By","Order No","Order Date","Party Code","Party Name","GL Code","GL Name","Transaction Type","Type(Dr/Cr)","Amount","Clearing Document No","Clearing Document Date","Cleared By"
"West Bengal","Barasat","9900000211","1676276242201/1","13-02-2023","13-02-2023 13:49:05","Mr.Guria","SO2303055","13-02-2023","-","-","40101000","COGS","Sales","DR","2803550.00","-","-","-"
"West Bengal","Barasat","9900000211","1676276242201/1","13-02-2023","13-02-2023 13:49:05","Mr.Guria","SO2303055","13-02-2023","-","-","10102002","FG Inventory","Sales","CR","-2803550.00","-","-","-"
"West Bengal","Barasat","9900000210","1676269015177/1","13-02-2023","13-02-2023 12:33:56","Mr.Guria","-","13-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000210","1676269015177/1","13-02-2023","13-02-2023 12:33:56","Mr.Guria","-","13-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000210","1676269015177/1","13-02-2023","13-02-2023 12:33:56","Mr.Guria","-","13-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000209","1676269015177/1","13-02-2023","13-02-2023 12:33:56","Mr.Guria","SO2303017","13-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000209","1676269015177/1","13-02-2023","13-02-2023 12:33:56","Mr.Guria","SO2303017","13-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000208","PR202301521","13-02-2023","13-02-2023 12:33:25","Mr.Guria","-","03-01-2023","-","-","40102000","COGM","Production","DR","8610.00","-","-","-"
"West Bengal","Barasat","9900000208","PR202301521","13-02-2023","13-02-2023 12:33:25","Mr.Guria","-","03-01-2023","-","-","10102002","FG Inventory","Production","CR","-8610.00","-","-","-"
"West Bengal","Barasat","9900000207","PR202301521","13-02-2023","13-02-2023 12:33:25","Mr.Guria","-","03-01-2023","-","-","40103000","Consumption of RM","Production","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000207","PR202301521","13-02-2023","13-02-2023 12:33:25","Mr.Guria","-","03-01-2023","-","-","40104000","Consumption of SFG","Production","DR","2498.00","-","-","-"
"West Bengal","Barasat","9900000207","PR202301521","13-02-2023","13-02-2023 12:33:25","Mr.Guria","-","03-01-2023","-","-","10102003","SFG Inventory","Production","CR","-2498.00","-","-","-"
"West Bengal","Barasat","9900000207","PR202301521","13-02-2023","13-02-2023 12:33:25","Mr.Guria","-","03-01-2023","-","-","10102001","RM Inventory","Production","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000203","BGFTY201522","02-03-2023","11-02-2023 17:03:39","Mr.Guria","-","08-02-2023","-","-","10104000","Bank Account","Payment/Expenses","DR","1580.00","-","-","-"
"West Bengal","Barasat","9900000203","BGFTY201522","02-03-2023","11-02-2023 17:03:39","Mr.Guria","-","08-02-2023","-","-","20301002","SR/IR","Payment/Expenses","CR","-1580.00","-","-","-"
"West Bengal","Barasat","9900000202","BGFTY201522","02-03-2023","11-02-2023 17:03:25","Mr.Guria","-","08-02-2023","-","-","10104000","Bank Account","Payment/Expenses","DR","1580.00","-","-","-"
"West Bengal","Barasat","9900000202","BGFTY201522","02-03-2023","11-02-2023 17:03:25","Mr.Guria","-","08-02-2023","-","-","20301002","SR/IR","Payment/Expenses","CR","-1580.00","-","-","-"
"West Bengal","Barasat","9900000201","JRS/21-23IA/9846","10-02-2023","10-02-2023 17:44:07","Super User","PO2302003","07-02-2023","-","-","20301001","GR/IR","Purchase","DR","75600.00","-","-","-"
"West Bengal","Barasat","9900000201","JRS/21-23IA/9846","10-02-2023","10-02-2023 17:44:07","Super User","PO2302003","07-02-2023","-","-","20304001","Input CGST","Purchase","DR","13608.00","-","-","-"
"West Bengal","Barasat","9900000201","JRS/21-23IA/9846","10-02-2023","10-02-2023 17:44:07","Super User","PO2302003","07-02-2023","-","-","20301000","Trade Payables","Purchase","CR","-89208.00","-","-","-"
"West Bengal","Barasat","9900000200","JRS/21-23IA/9846","09-02-2023","09-02-2023 13:02:46","Super User","PO2302003","07-02-2023","-","-","20301001","GR/IR","Purchase","CR","-75600.00","-","-","-"
"West Bengal","Barasat","9900000199","1673954183214/1","08-02-2023","08-02-2023 14:33:55","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000199","1673954183214/1","08-02-2023","08-02-2023 14:33:55","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000199","1673954183214/1","08-02-2023","08-02-2023 14:33:55","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000198","1673954183214/1","08-02-2023","08-02-2023 14:33:55","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000198","1673954183214/1","08-02-2023","08-02-2023 14:33:55","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000197","1673954183214/1","08-02-2023","08-02-2023 14:27:49","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000197","1673954183214/1","08-02-2023","08-02-2023 14:27:49","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000197","1673954183214/1","08-02-2023","08-02-2023 14:27:49","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000196","1673954183214/1","08-02-2023","08-02-2023 14:27:49","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000196","1673954183214/1","08-02-2023","08-02-2023 14:27:49","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000195","1673954183214/1","08-02-2023","08-02-2023 14:07:33","Mr.Guria","SO2302037","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000195","1673954183214/1","08-02-2023","08-02-2023 14:07:33","Mr.Guria","SO2302037","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000195","1673954183214/1","08-02-2023","08-02-2023 14:07:33","Mr.Guria","SO2302037","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000194","1673954183214/1","08-02-2023","08-02-2023 14:07:33","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000194","1673954183214/1","08-02-2023","08-02-2023 14:07:33","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000193","1673954183214/1","08-02-2023","08-02-2023 14:03:43","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000193","1673954183214/1","08-02-2023","08-02-2023 14:03:43","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000193","1673954183214/1","08-02-2023","08-02-2023 14:03:43","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000192","1673954183214/1","08-02-2023","08-02-2023 14:03:43","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000192","1673954183214/1","08-02-2023","08-02-2023 14:03:43","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000191","1673954183214/1","08-02-2023","08-02-2023 14:00:19","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000191","1673954183214/1","08-02-2023","08-02-2023 14:00:19","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000191","1673954183214/1","08-02-2023","08-02-2023 14:00:19","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000190","1673954183214/1","08-02-2023","08-02-2023 14:00:19","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000190","1673954183214/1","08-02-2023","08-02-2023 14:00:19","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000189","1673954183214/1","08-02-2023","08-02-2023 13:54:34","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000189","1673954183214/1","08-02-2023","08-02-2023 13:54:34","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000189","1673954183214/1","08-02-2023","08-02-2023 13:54:34","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000188","1673954183214/1","08-02-2023","08-02-2023 13:54:34","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000188","1673954183214/1","08-02-2023","08-02-2023 13:54:34","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000187","INV /112211","08-02-2023","08-02-2023 13:45:59","Mr.Guria","PO2302025","01-11-2022","-","-","20301001","GR/IR","Purchase","DR","112000.00","-","-","-"
"West Bengal","Barasat","9900000187","INV /112211","08-02-2023","08-02-2023 13:45:59","Mr.Guria","PO2302025","01-11-2022","-","-","20304001","Input CGST","Purchase","DR","20160.00","-","-","-"
"West Bengal","Barasat","9900000187","INV /112211","08-02-2023","08-02-2023 13:45:59","Mr.Guria","PO2302025","01-11-2022","-","-","20301000","Trade Payables","Purchase","CR","-132160.00","-","-","-"
"West Bengal","Barasat","9900000186","INV /112211","08-02-2023","08-02-2023 13:45:19","Mr.Guria","PO2302025","01-11-2022","-","-","10102001","RM Inventory","Purchase","DR","112000.00","-","-","-"
"West Bengal","Barasat","9900000186","INV /112211","08-02-2023","08-02-2023 13:45:19","Mr.Guria","PO2302025","01-11-2022","-","-","20301001","GR/IR","Purchase","CR","-112000.00","-","-","-"
"West Bengal","Barasat","9900000185","1673954183214/1","08-02-2023","08-02-2023 13:37:11","Mr.Guria","SO2303004","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000185","1673954183214/1","08-02-2023","08-02-2023 13:37:11","Mr.Guria","SO2303004","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000185","1673954183214/1","08-02-2023","08-02-2023 13:37:11","Mr.Guria","SO2303004","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000184","1673954183214/1","08-02-2023","08-02-2023 13:37:11","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000184","1673954183214/1","08-02-2023","08-02-2023 13:37:11","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000183","1673954183214/1","08-02-2023","08-02-2023 13:34:39","Mr.Guria","SO2303007","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000183","1673954183214/1","08-02-2023","08-02-2023 13:34:39","Mr.Guria","SO2303007","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000183","1673954183214/1","08-02-2023","08-02-2023 13:34:39","Mr.Guria","SO2303007","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000182","1673954183214/1","08-02-2023","08-02-2023 13:34:39","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000182","1673954183214/1","08-02-2023","08-02-2023 13:34:39","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000181","1673954183214/1","08-02-2023","08-02-2023 13:33:38","Mr.Guria","SO2303007","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000181","1673954183214/1","08-02-2023","08-02-2023 13:33:38","Mr.Guria","SO2303007","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000181","1673954183214/1","08-02-2023","08-02-2023 13:33:38","Mr.Guria","SO2303007","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000180","1673954183214/1","08-02-2023","08-02-2023 13:33:38","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000180","1673954183214/1","08-02-2023","08-02-2023 13:33:38","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000179","1673954183214/1","08-02-2023","08-02-2023 13:31:50","Mr.Guria","SO2303005","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000179","1673954183214/1","08-02-2023","08-02-2023 13:31:50","Mr.Guria","SO2303005","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000179","1673954183214/1","08-02-2023","08-02-2023 13:31:50","Mr.Guria","SO2303005","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000178","1673954183214/1","08-02-2023","08-02-2023 13:31:50","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000178","1673954183214/1","08-02-2023","08-02-2023 13:31:50","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000177","1673954183214/1","08-02-2023","08-02-2023 13:30:21","Mr.Guria","SO2303007","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000177","1673954183214/1","08-02-2023","08-02-2023 13:30:21","Mr.Guria","SO2303007","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000177","1673954183214/1","08-02-2023","08-02-2023 13:30:21","Mr.Guria","SO2303007","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000176","1673954183214/1","08-02-2023","08-02-2023 13:30:21","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000176","1673954183214/1","08-02-2023","08-02-2023 13:30:21","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000175","1673954183214/1","08-02-2023","08-02-2023 13:02:30","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000175","1673954183214/1","08-02-2023","08-02-2023 13:02:30","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000175","1673954183214/1","08-02-2023","08-02-2023 13:02:30","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000174","1673954183214/1","08-02-2023","08-02-2023 13:02:30","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000174","1673954183214/1","08-02-2023","08-02-2023 13:02:30","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000173","1673954183214/1","08-02-2023","08-02-2023 12:54:30","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000173","1673954183214/1","08-02-2023","08-02-2023 12:54:30","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000173","1673954183214/1","08-02-2023","08-02-2023 12:54:30","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000172","1673954183214/1","08-02-2023","08-02-2023 12:54:30","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000172","1673954183214/1","08-02-2023","08-02-2023 12:54:30","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000171","1673954183214/1","08-02-2023","08-02-2023 12:51:55","Mr.Guria","SO2303006","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000171","1673954183214/1","08-02-2023","08-02-2023 12:51:55","Mr.Guria","SO2303006","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000171","1673954183214/1","08-02-2023","08-02-2023 12:51:55","Mr.Guria","SO2303006","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000170","1673954183214/1","08-02-2023","08-02-2023 12:51:55","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000170","1673954183214/1","08-02-2023","08-02-2023 12:51:55","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000169","1673954183214/1","08-02-2023","08-02-2023 12:49:58","Mr.Guria","SO2303004","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000169","1673954183214/1","08-02-2023","08-02-2023 12:49:58","Mr.Guria","SO2303004","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000169","1673954183214/1","08-02-2023","08-02-2023 12:49:58","Mr.Guria","SO2303004","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000168","1673954183214/1","08-02-2023","08-02-2023 12:49:58","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000168","1673954183214/1","08-02-2023","08-02-2023 12:49:58","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000167","TXN1020322","08-02-2023","08-02-2023 12:49:44","Super User","-","07-02-2023","-","-","10104000","Bank Account","Payment/Expenses","DR","10000.00","-","-","-"
"West Bengal","Barasat","9900000167","TXN1020322","08-02-2023","08-02-2023 12:49:44","Super User","-","07-02-2023","-","-","20301002","SR/IR","Payment/Expenses","CR","-10000.00","-","-","-"
"West Bengal","Barasat","9900000166","1673954183214/1","08-02-2023","08-02-2023 12:49:14","Mr.Guria","SO2303004","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000166","1673954183214/1","08-02-2023","08-02-2023 12:49:14","Mr.Guria","SO2303004","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000166","1673954183214/1","08-02-2023","08-02-2023 12:49:14","Mr.Guria","SO2303004","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000165","1673954183214/1","08-02-2023","08-02-2023 12:49:14","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000165","1673954183214/1","08-02-2023","08-02-2023 12:49:14","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000164","INV /112211","08-02-2023","08-02-2023 12:47:48","Mr.Guria","PO2302025","01-11-2022","-","-","10102001","RM Inventory","Purchase","DR","112000.00","-","-","-"
"West Bengal","Barasat","9900000164","INV /112211","08-02-2023","08-02-2023 12:47:48","Mr.Guria","PO2302025","01-11-2022","-","-","20301001","GR/IR","Purchase","CR","-112000.00","-","-","-"
"West Bengal","Barasat","9900000163","JRS/22-23GK/0039","08-02-2023","08-02-2023 12:46:08","Super User","-","01-11-2022","-","-","20301001","GR/IR","Purchase","DR","15400.00","-","-","-"
"West Bengal","Barasat","9900000163","JRS/22-23GK/0039","08-02-2023","08-02-2023 12:46:08","Super User","-","01-11-2022","-","-","20304001","Input CGST","Purchase","DR","2772.00","-","-","-"
"West Bengal","Barasat","9900000163","JRS/22-23GK/0039","08-02-2023","08-02-2023 12:46:08","Super User","-","01-11-2022","-","-","20301000","Trade Payables","Purchase","CR","-18172.00","-","-","-"
"West Bengal","Barasat","9900000162","JRS/22-23GK/0039","08-02-2023","08-02-2023 12:44:12","Super User","-","01-11-2022","-","-","20301001","GR/IR","Purchase","DR","15400.00","-","-","-"
"West Bengal","Barasat","9900000162","JRS/22-23GK/0039","08-02-2023","08-02-2023 12:44:12","Super User","-","01-11-2022","-","-","20304001","Input CGST","Purchase","DR","2772.00","-","-","-"
"West Bengal","Barasat","9900000162","JRS/22-23GK/0039","08-02-2023","08-02-2023 12:44:12","Super User","-","01-11-2022","-","-","20301000","Trade Payables","Purchase","CR","-18172.00","-","-","-"
"West Bengal","Barasat","9900000161","JRS/22-23IA/0011","08-02-2023","08-02-2023 12:43:51","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","-","-","10102001","RM Inventory","Purchase","DR","112000.00","-","-","-"
"West Bengal","Barasat","9900000161","JRS/22-23IA/0011","08-02-2023","08-02-2023 12:43:51","Mr.Guria","BMISPL/K/PO/22-23/051","01-11-2022","-","-","20301001","GR/IR","Purchase","CR","-112000.00","-","-","-"
"West Bengal","Barasat","9900000160","1673954183214/1","08-02-2023","08-02-2023 12:19:54","Mr.Guria","SO2303004","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000160","1673954183214/1","08-02-2023","08-02-2023 12:19:54","Mr.Guria","SO2303004","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000160","1673954183214/1","08-02-2023","08-02-2023 12:19:54","Mr.Guria","SO2303004","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000159","1673954183214/1","08-02-2023","08-02-2023 12:19:54","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000159","1673954183214/1","08-02-2023","08-02-2023 12:19:54","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000158","1673954183214/1","08-02-2023","08-02-2023 12:17:43","Mr.Guria","SO2303004","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000158","1673954183214/1","08-02-2023","08-02-2023 12:17:43","Mr.Guria","SO2303004","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000158","1673954183214/1","08-02-2023","08-02-2023 12:17:43","Mr.Guria","SO2303004","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000157","1673954183214/1","08-02-2023","08-02-2023 12:17:43","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000157","1673954183214/1","08-02-2023","08-02-2023 12:17:43","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000156","1673954183214/1","08-02-2023","08-02-2023 12:16:56","Mr.Guria","SO2303004","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000156","1673954183214/1","08-02-2023","08-02-2023 12:16:56","Mr.Guria","SO2303004","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000156","1673954183214/1","08-02-2023","08-02-2023 12:16:56","Mr.Guria","SO2303004","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000155","1673954183214/1","08-02-2023","08-02-2023 12:16:55","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000155","1673954183214/1","08-02-2023","08-02-2023 12:16:55","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000154","1673954183214/1","08-02-2023","08-02-2023 12:15:34","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000154","1673954183214/1","08-02-2023","08-02-2023 12:15:34","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000154","1673954183214/1","08-02-2023","08-02-2023 12:15:34","Mr.Guria","-","08-02-2023","-","-","20304007","Output SGST","Sales","CR","-8926.20","-","-","-"
"West Bengal","Barasat","9900000153","1673954183214/1","08-02-2023","08-02-2023 12:15:34","Mr.Guria","SO2303045","08-02-2023","-","-","40101000","COGS","Sales","DR","49590.00","-","-","-"
"West Bengal","Barasat","9900000153","1673954183214/1","08-02-2023","08-02-2023 12:15:34","Mr.Guria","SO2303045","08-02-2023","-","-","10102002","FG Inventory","Sales","CR","-49590.00","-","-","-"
"West Bengal","Barasat","9900000152","1673954183214/1","08-02-2023","08-02-2023 12:12:18","Mr.Guria","-","08-02-2023","-","-","10101000","Sundry Debtors","Sales","DR","58516.20","-","-","-"
"West Bengal","Barasat","9900000152","1673954183214/1","08-02-2023","08-02-2023 12:12:18","Mr.Guria","-","08-02-2023","-","-","20304005","Output IGST","Sales","CR","-49590.00","-","-","-"
